"title","label"
"저는 어떻게 받아들여야 할까요","2"
"마음의 미동을주고싶은데마음먹은듯한데 어떻게서든 돌리고싶습니다도와주세요","2"
"제가 이상한 건가요? ㅜㅜ","2"
"그사람의 사는 방식 ?행동 태도 때문의 원인으로도 ?결혼 못하는 원인도 있나요?","2"
"안가기도 뭐하고..","2"
" 왠지 선물잘못해준거같아서 걱정이 되서요..","2"
" 그만큼에 노력을 하셨으리라 생각되는데..언제쯤..전 그런 인생을 살수 있는지..","2"
"  걱정이 많치요..","2"
"재석이 오빠가 연예대상 받아야 하는대..","2"
"병규형..절 기억 하시나엽...","2"
"   보는 제가 속이 타들어가네요..ㅇㅅㅇ..","2"
" 찾아봤는데도 헷갈려서..ㅜㅜ","2"
"저희가 친구에서 연인된거라서 지금 250일정도됏구요ㅠ","2"
"잠이안올때는 어떻게해야되나요..?","2"
"근데 현재 7월 9일인데도 집주인연락이없어자동 연장되는줄알았습니다","2"
"아님 가면 너무 오바인가요.?","2"
"무슨 일이라도 생겼나...","2"
"늘 끝날때 보면 뭐 잃는것보다야 낫지만서도...","2"
"제가 이상한건가요 ?","2"
"어떻게 마음을 다잡아야할까요...","2"
"그러고보니까 예전에 3개월동안 기침하는매우 고통스럽다는 병이있다던데 그건 아니겟죠..?","2"
"무슨 방법없을까영 ㅜㅜ","2"
"21일 금방 지나가나요?","2"
"이렇게 결심한걸 어떠케 말로 꺼낼까요..","2"
"오늘 한번더 보낼려는데 뭐라고 보냴까요.......","2"
"나는 6개월이 빨리 지나가기만 바라고 있었는데안잡는 게 맞는 거 겠죠?","2"
"남친이 월차쓴다는데 뭐하는지 물어보고 연락도 하고그래야하나요?","2"
" 대전교육청에는 최소 5개월이라고 써있는데 많이늦은건가요..?","2"
" 어떻게 할수 있는 방법 없을가요","2"
"그런데 조리원만 2주하고 도우미는 꼭 해야하나 고민중입니다.","2"
"근데 제가 외모열폭이라 차이면 우울증 생길듯--;","2"
"어제 다른 신병교육대대로 배치를 받았을텐데 주민번호없인 조회가 안되더라구요 ㅠㅠ","2"
" 원래이런게자연스러운건가요제가어떤문제가있는걸까요","2"
"손편지가 좋을까요?뭘 더 좋아할까요???","2"
"전 고백을 하기 전에 나름대로 간접적인 어필을 한다고 하는중인데 잘 모르겠네요","2"
" 엄청고민이거든요..","2"
"밀당이라는게 정말 필요한가 하는 생각이 문득문득드는데...","2"
"어떤게효과있을까요??경락은 알도빠지나요?","2"
" 친하지도 않은 여자애가 카톡하면 어떤가요..","2"
"걱정이네요","2"
"22살 1년다되가는 여자 직장인입니다","2"
" 많이 안좋게보나요?","2"
"이런 여자는 도대체 어떤 여자인지 모르겠어요.","2"
"결혼하고나서 남편이랑 회사 가까운 곳으로 이사오면서...","2"
" 성격차이로 주변에서 헤어지는거 보니깐성격이 중요한가 싶어서요..","2"
" 어케해야할까요","2"
" 그렇다는건 지금 이 메신저로 전화중이라는건가요..?","2"
"이걸 좋아해야되 말아야되 ㅋㅋㅋㅋㅋㅋ","2"
"귀찮아서 그냥 세탁기에 돌렸는데..","2"
"전혀 쓸떼없는 걱정 및 잡생각이 자주 드네요","2"
" 아님 이 여자가 이상해서 헤어져야하나여?","2"
"또 무한도전 시청률 떨어지면 어떻하죠?","2"
" 어떻게 쾌차되고 있는건지 누가 아시는 분 없나요?","2"
"  태연누나 이대로 가면 안티 쭉쭉 늘텐데;","2"
"새벽에 드시고 바로 주무시면 안됩니다!!!!!!!!!!!","2"
"바쁘신데 이글 보실줄 모르겟네;;","2"
"오티가면 장기자랑 춤출때 팔을 너무 많이쓰는데 안아프겠죠??ㅠㅠ","2"
"아님 경기를 너무 쉽게 포기하시는건지...","2"
"방송하고 나면 또 관련 식재료 들 매출이 올라가서...","2"
"날씨가 추운데 서울엔 눈이 오는지 모르겠네요","2"
"제 2의 imf가 곧 오겠군 미리 헬조센 탈출하는 사람이 위너임","2"
"이재진 보통 아니라 걱정도 되고 기대도 되곸ㅋㅋㅋㅋㅋㅋㅋㅋ","2"
"저거 하다가 언제 한 번 큰 사고 날 것 같다","2"
"슬슬 큰거 하나 또 터질때 되었는데","2"
"공인인증서도 안전하지않다","2"
"비는 안오나요? ㅠㅠ","2"
"한전다니는데 제발 정전없기를..","2"
"너무 조용히하면 닥그네가 아무일도 없는줄 알까봐 걱정이된다...","2"
"혹시...방화범?","2"
"좀 늦은거 같다 바로 했어야 했는데...","2"
"사고나면 초대형사고로 이어질거같은데...특히 중국...","2"
"정신차리고 우리땅 지켜라","2"
"이러다가 트럼프때문에 경상도사람들 천민 취급하겠는데.","2"
"저러다 IS가 난민인척 하면서 미국들어가고 우리나라까지 들어올까 걱정된다","2"
"미국 이러다 진짜 쪼개질수도 있겠다","2"
"누나가 걱정하드라 ;;","2"
"쓸때없이 왜 필리핀 치안도안좋은곳에 가는지;;","2"
"통제가 힘든게 인간인데 인간의 유전자를 가지고 태어난 잡종들을 통제할수있다고 과연 확신할수있을까","2"
"아이를 던져서 뇌진탕에라도 걸리면 어쩌려고;;","2"
"젊은 사람들 연애좀 하게 놔두라보름이면 인제 시작인데","2"
"학생들이 스승의 어떤면을 제일 빨리 배울까......","2"
"이거 트럼프가 당선되면 애치슨라인 꼴되는거아니냐?","2"
"전화가 펑 터질것만 같아~~","2"
"소방차빨리 와야지","2"
"조만간 쓰나미 오겟군..","2"
"아섭이 노치면 자전거타러 사직간다","2"
"인간의 이기심이 결국은 인류를 멸종시킬지도.","2"
"방금 광주 지진 ㄷㄷ","2"
"이렇게 겁주고 낼 안쌓이면....","2"
"조만간 뭔일 날거같긴한데","2"
"북한에 수출하면 우리나라 좃되는데 ㅜㅜ","2"
"정말 세계가 점점 시끄러워지고 대전쟁날 듯....","2"
"터널이 없더라도 상당히 위험한 발상이다","2"
"출고가 얼마나 부르려나? 99만 8천원?","2"
"그동안 우승한게 있는데 한해 못했다고 재계약 안하진 않겠지...","2"
"흠.......롯데 우승부터 하고 가야하지 않냐?","2"
"한국은 이란한테 질거같은데...","2"
"마지막 때가 가까워 오는구나","2"
"노트4 밧데리가 배불뚝이가 되어가는데 사용해도 될지?","2"
"후쿠시마산 아니냐????? ㅋㅋ","2"
"건강이 저런데 더 바쁘고 더 머리써야할일이 많은 천조국 대통령직을 어찌 수행하나...","2"
"잘못하면 3차 세계 대전 나겠네...","2"
"제가 노예들의 주인입니다 뭐가 잘못됐나요?","2"
"지금 엑스피 쓰는데 윈10은 그냥 사용할수있다는건가요??","2"
"블딥을 사고싶은데 가격이 부담스럽고 dvd를 사고싶은데 그 역시 부담스럽고 사고 싶은데 눈 감고 살까... 우짜지...","2"
"강승호 묵을까나","2"
"안좋은건 다 일등이야","2"
"근디 이러면 상대팀 입장에선 곤란하겠는데...","2"
"확실합니까?정말입니까?믿어됩니까?","2"
"세계3차대전이 머지않아 들이 닥칠 것 같구나..","2"
"어이고 그럼안될것같은데","2"
"마녀를 마녀라 하는것도 죄인가?","2"
"이런 일이 너무 많아서 이젠 뭐만 터지면 테러가 아닌가 의심된다...","2"
"이제 큰일났구나. 아고.","2"
"에고야, 울 딸래미들이 보까 무섭네....현아씨, .....","2"
"롤드컵 끝나고 듀크 중국간다고 하면 어떡하나","2"
"호구일까?","2"
"이라크 근무시 뭔일이 있었던것 아닐까","2"
"바다는 끝났네 하긴 일본이 원전 패수를 바다에 부을때부터 끝난건가?","2"
"조만간 아이폰7도 폭발 뉴스 터지겠군..","2"
"문희준 슈퍼맨에나오는거아니냐","2"
"온 국민이 불안하다. 도대체 ㅜ.ㅠ","2"
"데굴데굴?난 보면서 어이없어 절레절레 했다.","2"
"독재할가능성이 점점커진다. .","2"
"현 시점의 필리핀 국민에게 필요한 강력한 지도자임은 분명하나 다소 민주주의 보다는 독재와 불필요한 공권력 행사를 할 소지가 있는 불안한 지도자.","2"
"뇌는 곧 우주의 축소판이라고 하던데 인류가 멸망하기 전까지 알아낼수 있을까요","2"
"실력 좋고 인품 좋고, 잘 생겼고 너무나 많은것을 가졌기에 미안하지만 신이 질투 할까 두렵다.","2"
"이러다가 금새 더워질 거 같아 또 무서웡","2"
"이제 부산에서 촛불은 동구청 앞에서 하는걸로 합시다","2"
"이런 생각도 많이 있을걸 ...","2"
"일단 한국말을 어느정도 기본은 할 줄 알아야 하는데.","2"
" FA고액연봉의 일정비율은 팀원들에게 배분하라","2"
"왜 안보일까?","2"
" 이 사람은 자신을 과대평가 하고 있어...","2"
" 친일정부가 반환을 주장하지 않는것이 참 수상쩍다.","2"
"박근혜가 한미동맹은물론 동북아안보를 위태롭게하고있다","2"
"아닌데. 하는거보면 올해안에 무조건 성적내려다 망할꺼 같은데","2"
"오승환을 부르면 문제가 더 커지는데;","2"
"나머지 6종 찾기는 이제 드래곤볼 게임이 될 것 같다.","2"
"그래도 보일러 안 깔아준것만도 다행이네","2"
" 참 미국도 한국도 한심하다!","2"
"가수로 무대에 서기엔 많이많이.","2"
"피파같은 고사양겜하기에 좋음,","2"
" 난 안뽑았거든","2"
" 눈치만볼뿐 나서질 않았다","2"
"누가 봐도 향후 10년안에 전쟁일어난다","2"
" 지금도 불안하다.","2"
" 거기에 토를 달 생각은 전혀 없다.","2"
"못하면 욕 오지게 먹는거고 잘하면 찬양하는거지","2"
"두근두근...아...돌겟네ㅠ","2"
" 참 간사해 마음이...","2"
"또라이가 사고치기 시작했다.","2"
"미국 블루칼라 백인들은 지들이 노력 안해서 경쟁에서 밀리는 건 모르고..","2"
"괌에는 주변작은섬에서 불법체류중인 현지원주민들이 많아서 강도많아요..","2"
" 돈만내고 늙으면 돈도 못받을꺼같은데","2"
" 이건 잘하는것 같은데 말이다.","2"
" 이 상황 어떻게 해야하나요?","2"
"관련없을거 같지???","2"
"조만간 대형지진 몇번 나겠군","2"
" 축구에 서정원선수가 감독될때랑 너무 흡사한것이 불안하다","2"
"풀로 뛰면 블로운 얼마나 할까?","2"
"개학하도 애들 다 쪄죽는다...","2"
" 국가의 앞날이 걱정이다.","2"
" 아니면 다음대통령도 똑같을거다.","2"
" 장갑 안쓰고 밖에 나갔다는 손이 얼어붙음 ㅠㅠ...","2"
" 흡연하시는 분들은 더 위험하실듯..","2"
" 노트7구입 3일 환불하러가야할까요?","2"
"내일 괌가는데 비행기는 뜨겠죠? ㅋㅋ","2"
"임창용처럼 힘으로만 승부하다가 큰거 맞을수도있다","2"
"외부 충격 받으면 배터리가 다 터지나?","2"
"마린시티도 마린보이 꼴 나겄네","2"
" 공업시대를 만들어서 곧 멸망하겠네","2"
" 아마 지난 총선때 새누리에서 안철수 칭찬하는 게시글 새누리페이스북에 올리문서 부터인가 ?","2"
"정말클나요.","2"
"뭘 또 덮을라고 이런 기사 올리냐...","2"
" 곧 남의 나라 얘기만은 아닐 듯!","2"
" 말은 좀 험하게 하지만 그건 우리한테도 하니까 상관 없잖아?","2"
"기아는 복수를 다짐하고 대대적인 보강을 하는데 과연 2017년 기아의 운명은?","2"
"북한의 방사포들은 현제 위성유도시스탬들이되어있습니다.","2"
"그나저나 공명이 삐뚤어질까봐 걱정되네","2"
" 너 그러다 칼치기에 사고 당한다...","2"
"중국에서 자동차 늘어나면 이산화탄소 엄청나올거고 결국 오존층은 더 파괴덜거다.","2"
"난 당뇨위험 10배인가?!","2"
"인천이야말로 밀리면 죽음이네.","2"
"과연 무기징역을 선고한다고 끝나는것인가","2"
"내친구 저기로 신행갔는데. .","2"
" 이쯤되면 반응이 나와야 되는데 아직 없노?","2"
"이거 드라마 연출은 어떻게 하려고 드라마로 만드는거지ㅠㅠ","2"
"국제 정세가 지금 매우 안좋은데..","2"
" 고령 운전자분들 운전하시는거 보면 참 불안하지요.","2"
"아 한국에서 어뜩해 사냐","2"
"빨리이직하는게 좋겠죠...?","2"
" 부담 안줄수 있을까요?","2"
"너무 놀라서 밤새 한숨도 못 자고..","2"
"어제오늘 마셨는데?애기는 뱃속에서 잘움직이고있어서 괜찮은거같기도하고...","2"
" 주말이라 병원에도 못가보고..걱정스러워요","2"
" 이럴땐 어떻게 해야할까요 ...?","2"
"근데 아직도 사람이 안구해져서 못그만두는 중인데.나 어떻게 해???","2"
"? 밥이 살많이 찐다는데 밥도 줄여야 겠죠?ㅠ","2"
"그래서 못미더움............................","2"
"괜히 이걸 시작으로 다른 것도 대충대충 맞히게 될 거 같은 불안감도 들고요.","2"
"그달의 일수로 하는게 이상해서요","2"
" 이 곳이 가장 활성화 돼 있어서 조언을 구하고자 해요ㅠㅠ","2"
"괜히 실망만시킬까봐 ㅎㅎ;;","2"
"추가모집을 하면 가능성이 있을까요…","2"
" 여자는 남자보다 근육만들기 어려워요?","2"
"문제는 저한테는 약 250일 정도 사귀고있는 여자친구가 있어요","2"
"회사를 구해야 하기는하는데..","2"
"아 그리고 저 다리 휘었나요?","2"
"근데 지금 6/2일 생리예정일 하루가 지났는데 생리가 안터져요..","2"
"어떻게 해야될까요.","2"
"사대보험이 좀 신경쓰이지만 일을 하는것이 맞겟지요?","2"
"여름에 출산하면 더운데 어떻게 산후조리하나요?","2"
" 걱정이네요","2"
"삼천만원정도 대출을 받는다면...","2"
"사장님한테 어떻게 말해야 할까요?","2"
"다시만나는 커플이라 더 조심스럽고 뭘해야될지도 모르겠어서 물어봐요","2"
"헤어졌는데.. 걱정돼서...","2"
"기본적인 사칙연산은 할 수 있지만 중학교때부터 수학에 자신이 없어서..잘할 수 있을까요?","2"
"미래가 안보인다..","2"
" 30대 되면 결혼하기 더 힘드나요?","2"
"ㅠㅠ정말 당황스러워요.","2"
"다름이 아니라 제가 토요일날 면접을 보고 오늘까지 연락 주신다고 하셨었는데요","2"
" 피임도 안하구..","2"
"일주일이 넘었는데 왜 안 올까요?","2"
"PC방이라 좀 그럴것같아서 사복입을까","2"
"긴장되네요","2"
"제가 남자친구랑 헤어질까 고민중입니다.","2"
"사귀고 점점더 가면 갈수록일주일에 만나는 횟수가 줄어드나요?","2"
" 어떻게 말하는게..","2"
" 이상하게 신경쓰여서 고민..","2"
"남친 자대가 포항인데첫 면회때 뭐 준비해 가야하나요?먹을꺼? 얼마나?","2"
" 제가 잘하고있는건가요","2"
"우체국 사서함으로 배달되는데도 반송될가요? ㅜ","2"
"근데 스케치북접은거는 무게가 약간 차이가 쪼끔잇어서우표 두장을 붙였어여 ㅠㅠ가겠져??ㅠㅠㅠㅠㅠ","2"
"애들은 커가는데..","2"
"아님 루이스 엠버라고 읽어도 상관없는건지..","2"
"그럼 저는 기회를 놓치게 된거겠죠..??","2"
" 진짜 네이트온만해야해?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","2"
" 어떡하지????","2"
"뭘 어떻게해야할지 모르겟네요...","2"
"저희학교가 내신따기 무지어려운학교라..","2"
"술같은것도권할까요","2"
"30대는 뭘어떻게노력을 해야 되는건지모르겠다","2"
"23살인데 요새들어 차 자꾸 사고 싶어 져서 고민이네요.","2"
"혹시 이게 무슨 수술이나 시술자국 같은건 아닌가해서요...","2"
"어떻게 감당할지 여전히 어렵고 모르겠어요.","2"
" 가렵거나 구런건 아니지만 신경이쓰여서..","2"
"그리고 단식 끝나고 죽을 먹으라는데 죽몇일간 죽을 먹어야 하는지 ..","2"
" 그때쯤 부터일주일에 두세번정도 화장실 가서 볼일[소변] 보고화장지에 묻은거 확인 해보면..","2"
"이게 막 심장병인가하구요..","2"
" 근데 요즘들어서 더 남 눈치보는거 같아..","2"
" 리**에서 해결해야 한다는 데 해결될 가능없다","2"
"좀 섭섭한거같아 찜찜하네요..ㅎ","2"
"자주 찌릿찌릿 거려요 ㅠㅠ","2"
"어떻게 다가가야돼요???","2"
"과연 사회인이 될수있을지도 의문이다..","2"
"사고나 침수차량을 무사고인척 속이고 팔기도하나요?","2"
"출산해보신분들 어떠세요?유도분만 하면 그다음날 아기가 나온다던데..","2"
"그래서 모자쓰고 하려는데 모자써도 되나요","2"
" 오프라인에서 사야할지..","2"
"제가 레몬청이나 청같은거 담그기 좋아하는데 이런거라도 가져다주는게 좋을까요??","2"
" 그 투명한 물같은 콧물 어떡해야 멈추지?","2"
" 손편지도 잡히지도 않고군화 많이 불안해할까요?","2"
"제가 비정상일까요?","2"
"사기라고 해도 주소 눌러서 걱정이고 사기가 아니라면 더 걱정이네요 ㅠㅠ","2"
"근데 뭘해야할지 모르겠음 ㅋㅋ","2"
"냉대에 조금씩 묻을정도..","2"
"뭐지 이새끼 이런 생각하는거 아냐??","2"
"제대로 이성을 사귀어야 하는데 엉뚱한 곳에 시간낭비하고 있는 느낌이랄까요","2"
"저도 평생 여자사람 못 만날까봐 고민 .","2"
" 후회하게 될까요","2"
"어떻게 지내야할지 막막하네요","2"
"그래도 임신아니겠져>?","2"
"배란일때 임신되져?","2"
"어떤게 더 괜찮은건지...","2"
"궁금하고 보고싶고 그래서 목빠지겠는데.","2"
"그거 보면 혹시나 해서 한번 더 잡아보고픈데겁이 나네요","2"
"제가좋아하는 남자아이가 있는데요....","2"
"어느쪽일이나을까요?","2"
" 일주일에 물보다 콜라를 더먹는거같습니다","2"
"여러 조언들어보고 그래봤어도 확신이 안드네요...","2"
"궁금한게 있어서 이렇게 글을 올리게되었어요","2"
"당신은 어디로 취업할것인가?","2"
"오늘 등록하면 한달동안 진짜 맨붕될듯..ㅡ","2"
"그날 고백해도될까요??","2"
"친구들이랑 바다가는데 비오면 어떡하져?","2"
"역시 원피스겠죠ㅠㅠ..?","2"
"이렇게 단기로 편의점 알바해도 되는거 맞나","2"
"제남친 너무 단호박이라서 그냥 저는 차단하고 다시는 안풀줄알앗거든요.....","2"
"근데...저 생각날까요...?","2"
"여자친구가혼자있고싶다는데무슨말인가요","2"
"건축이나기계는취업이많이어렵나요??","2"
"제가 잘하고 있는거 맞나요...??","2"
" 주말알바고 대학로근천데 사람이 왜 안구해지는지 모르겟음....","2"
" 제 말은 주식을 하면 무조건 잃는 건가요?","2"
"저 한달쯤부터 손톱으로 손목을 긁어요...","2"
"수능 폐지한다는 얘기나오던데 정말 폐지해..?","2"
"여러분 연봉제시할때 예를들면 3000-3200이면3200를 부르는게 맞나요","2"
"그냥 해도 안걸릴까요 ?","2"
"어떻게 어떤 운동을 해야하는지 잘모르겠어요ㅜㅠㅠㅠ","2"
"이 이름 그대로 써도 될런지.","2"
"걱정은 돼요 ^^","2"
"혹시...근무해보신분이나 근무중이신분 있으시면 답변좀..........","2"
"3월부터 출근이면? 알바를 지금 구해야할지 ...","2"
"애매하네...........","2"
"얼른 취업 해야되는데...","2"
" 그리고 전문상담사 꼭좀","2"
"미치고 절때 해어지지 않을 마음이지만 일병정도되면....위기가오나요","2"
" 제대하고변ㅅ변하거나 말년병장때 변한다는글보니까 더더욱....","2"
" ?일본어가 귀에 익거나 그러진않거든요.","2"
"제마음을 제가 모르겠어요","2"
"그러다가 정체기가왔을때 식사량줄이되 단백질많이 섭취하고 운동량늘리면 될까요?","2"
"손이짤린건 아닌지 걱정도 해봣어요.....","2"
" 혹시나 이 인감증명서를 악용하면 어쩝니까??","2"
"이것도 혹시 임신의 증상인가 해서요..","2"
" 편지나 이런거 어떡해 하는건가요","2"
"전문대졸이라 시집도 못갈거고 노후도 걱정이네요.","2"
" 어떻게 해야할까요 ㅠㅠㅠㅠ??","2"
"휴학생과 졸업생의 차이는 큰가요?","2"
"젖몸살 안올까요?ㅜㅜ","2"
"믿을만 할까?","2"
" 집에서 할 수 있는 유산소운동 뭐가 있을까요?","2"
"제생각 날까요...?","2"
"그만둔다고해서 저한테 불이익 오는건 없겠죠?","2"
"보건행정아님간호행정갈라하는대..","2"
"안절부절한 마음에 톡 써봅니다..","2"
"다시 진심어린 사과 문자 보낸 상태에요 ..","2"
" 이거 치료 방법없을까요...","2"
" 그냥 걱정이네 뭐 열심히 해야겠지만","2"
"장수풍뎅이 애벌레 똥으로 만든 흙도 섞었는데 싹이 날까..","2"
"남자들은 군대기다려준 여자들?한테 질리고 그런다던데걱정이 되네요....","2"
" 아시는 분 좀 알려주세요","2"
" 생각이 좀 들어서 찜찜하더라구요네","2"
"상담 원합니다 일 문제입니다","2"
"일주일 만에 만나서 이런저런얘기하다가서로가 좋아하는지 잘못느끼겟다","2"
" 으 앜고민 꿈에그리던 취업인데23살에 취업이라니 고민","2"
"면허따고 한번 부모님 차로 운전해볼려고 하는데...","2"
" 애가 놀랄까봐요.","2"
"18년도 지방직 목표로 하는데국어 90점 이상 나오려면 어떻게..","2"
"가려는데...제가 산부인과라는게 연말정산에 뜨면 안되거든요...ㅠ","2"
" 제가 바뀔수 있을까요?","2"
"알수있는 방법이 없을까요????","2"
"지옥문열림?","2"
" 나라가 어찌될라고 이러나..","2"
"  그래서 고민입니다.","2"
" 버피테스트 하다가 더 튀어나온것같아서 못하겠음ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ","2"
"태어난지 두달도 넘었고.더운날씨에 신생아처럼 꽁꽁묶어놀수도없고,.","2"
"그냥 좀 더 참고 적금을 더 높여야 할까요?","2"
"일단.. 욕은하지 마시구요;;큰 고민이네요","2"
" 가서 아직 저를 좋아하냐고 묻는게 맞을까요?","2"
"근데 집이문제네요..","2"
"안하면 이상한가요...?","2"
"파견직인데 관두면 2주치 받을수있을까요??","2"
"그만둘때 뭐라고 하면서 그만 둬야 될까요ㅠㅠ","2"
" 제가 더 많이 좋아해서 그런걸까요","2"
"빨가게튼것?같아요","2"
"전화는 언제쯤 올 수 잇을까요? ㅠㅠㅠ","2"
" 어떻게 해야 할 지 난감합니다.","2"
" 우리피시방 100대중 10대가동중;;","2"
"긴장이 안됩니다어쩌죠 ㅜㅜ","2"
"이렇게까지 하나요 원래??","2"
"이거마음식은거맞죠??","2"
" 어떻게 해야되나요?","2"
"낭비인가요?","2"
"도데체 왜이러는걸까요..","2"
"심한건 아닌데 이전까진 워낙 입냄새가 안나던 친구이다 보니까 좀 신경이 쓰입니다.","2"
"어케 방법없음 ?","2"
"점장이 나이가 어리다구 하던데 저 떨어진건가요???","2"
"혹시 알게 될 까봐 불안합니다.","2"
" 그리고 토요일도 나오는건 몇시간이여야 노동법에 안걸리나요 ?","2"
"내일 암기과목 들었는데 공부안함..,","2"
"다른 아기들도 토를 자주 하나요?","2"
"저는 불안할 때면 흔들어요.","2"
"전업주부이신분들 할만하신가요?","2"
"다름이 아니라 수술후 5인실로 가려고 생각중이거든요~","2"
"아님 밥먹는 식단을 새롭게 해서 줘야 하는지요?","2"
" 와~~진짜 이걸어카냐 같이다니는게 맞는건가?","2"
"이번 수능안에 점수를 올려서 대학갈수있을까요..?","2"
"비용대주신다는데.. 남자들 5명인데보내야 하나요?","2"
"해서 아기 백일쯤영아어린이집 맡기려는데ㅜㅜㅜㅜㅜ","2"
" 만약 임신이라면 몇주에요???","2"
" 비밀번호 취급 각서가 왔네요.","2"
" 시험기간이라서 안된다고 했지만 맨날 술만 먹으면 새벽에 연락옵니다","2"
"파혼이 창피해서남들 시선 의식해서남부끄러워서파혼하고싶은데도 참고 결혼한다고?","2"
"생리는 불규칙 하지 않고 매달 하는데 생리양이 너무도 적습니다","2"
" 그러면 학교에서 부모님께 바로 전화가 오나요?","2"
" 왜그럴까요?","2"
"제가 어려서 어떻게 해볼라고 사귀는걸까요..?","2"
"예전에도 올렸었는데 얼굴보고 아차~하실분도 계실듯^^;;","2"
"물이 많이 차가울텐데 데리고 들어가서 물놀이 해도 괜찮을까요???","2"
" 그런데... 항상 이렇지만 면접을 본후...","2"
"이제막 상병단 군인 기다리기 힘들까요?","2"
" 별일이야 있겠습니까?","2"
"뱃살 운동은 따로 안하는데 뭘로하면 좋을까용..","2"
" 우리는 어떤 사이인지 묻고 싶기도 하고.. 연락없는그.. 제가 연락해보는게 좋을까요 ..","2"
" 왠지 여칰이 100일선물 안해둘거같아서요...","2"
"그냥 평범하게 선물 사서 주기는 싫고..","2"
"어떻게 하면 좋을까요?","2"
"어떻게 해야되죠","2"
"아직 미혼이고 남자친구도 없지만생리불순이라 혹시 나중에 임신이 안될까봐 걱정입니다","2"
"경찰에 신고하면 어떤도움을 받을수있을까요...","2"
"4~5개정도 빠지면 많이 빠지는거임??","2"
"나한테 관심있는건가 없는건가.","2"
" 이거 맞는거죠?","2"
"긴장하고 배에 힘주고 다니는데...","2"
" 결혼생각을 아예 배제시키지 못하는 나이기에 ..","2"
"퇴사한지 3개월이 넘어가는데 재취업은 안되고...","2"
"지금 3주짼데 차라리 한번 연락하고 까이고 확실하게 미련없애고 싶은데 괜찮을까요...","2"
"다른분들은 어떻게하세요?","2"
"여자 나이 24살이면 신입으로 들어갈 수 있는건가요..","2"
" 진짜 고발하면 어떻게되져..?","2"
"학생인데 6월까지 10키로 어떻게 뺄수있을까요/?","2"
"아무래도 미성년잔데...","2"
"거기다오늘은 두회원이 계속 귓속말하더니 수업시간에 나가버리더라구요..","2"
"지금 있는 용돈까지 합쳐서 존나 과소비하고싶어졌음뭘 하면 좋을까요?","2"
"아니면 내가 그나마 잘하는 미술쪽으로 가서 그쪽에서 일하는게 나은가요?","2"
" 하지만 돈이 드는 만큼 언제까지 배울 수 있을까 고민이 들기도 합니다.","2"
"연애, 학업 등과 관련된 상담해주실분 계세요??","2"
"아님 좀더 신중히직업을 선택을 해야할까요 ..","2"
"다음카페 맞나여?ㅠㅠㅠ","2"
"믿을만한가요..?","2"
"분유를 매일꺼 먹이니까 이유식도 같은걸로 먹이면 괜찮을까요?","2"
"2.6키로 정도 쪘는데 이정도면 많이찐건가요 ?","2"
"막창집은 첨이라 떨림","2"
"안돌아오겠죠?","2"
"어떻게하면 찾을수가 있나요???","2"
" 제가 아직 아무것도 몰라서..","2"
" 아니면 그냥 스트레스때문에 건망증이 심해진건가요;;","2"
" 막달검사 할때 비용 어느정도 들었어요?","2"
"배가 콕콕 거리는 느낌이나 복통?","2"
"부모님들이 많이 오실까요? ........","2"
" 근데 배뭉침은 조산이나..","2"
"어떻게 극복해야 할까요","2"
"연애경험 1도 없는 남자 힘들까요...?","2"
"아빠가 대학쓸때 보건계열 쓰지 말라는데ㅠ","2"
"면접조차오라고연락이 이리도안오나","2"
"어떻게 잘 헤쳐나갈 수 있는지...","2"
" 중3되면할수있을까요..","2"
" 먼가 찜찜한게...?? 문제없는거아닌가요?","2"
"직장에 있으면 어떻게 대처하나요.","2"
"게임 문제로 뭐라하면 집착하는거같냐","2"
"이게 혹 잘못되거나 병원 꼭 가야하나요?","2"
"아구...고민이네요","2"
"괜히 인편만썻나도싶고 손편을 보내려는데 지금 보내도 안늦겠지요?","2"
"이곳에 쓰는게 맞는지 모르겄네요.","2"
"또 만나서 마음주면 너처럼 또 떠날까봐....","2"
"분유 먹는아기인데 변이 묽어요","2"
" 내가 의심병이 돋은거임?","2"
"보낼수 있겠죠?!","2"
"근데 아무리 찾아봐도 안보여서 고민입니다.","2"
" 배안에 먼지도 너무많고 유리섬유가 몸에 정말 안좋다고 들었습니다","2"
"요즘 왜케 배에 가스가 차는지..","2"
" 어색해지긴 싫고 아직 연애할 준비가 안된거 같은데 어쩌죠...","2"
" 이럴때 어떻게해야되나요..","2"
"이게 썸을 타도 괜찮은 건지아니면 그냥 감사인사로 끝내는 건지 알 수가 없어서요...","2"
"정부지원과 관련하여 자세히 상담도 받을 수 있을까요?","2"
" 공격 당합니다","2"
"복싱를 배울라고 하는데  많이 힘든가요?","2"
"운동한다고 커질까?","2"
" 올해 졸업생들은 21~22살일텐데 어떨지 모르겠습니다.","2"
"우리 신랑 닮은 딸이면..","2"
" 혹시 아는 애들 있니...??","2"
"남들은 지금 이력서 많이넣어서 취업해야한다","2"
"왔다갔다 하다가도 추세선이 하향하면 결국으로 언젠간 가듯이..","2"
"병원에서 배란날짜를 잡아줬는데요...","2"
"일본어나 일본문화에 익숙해지기 위해서라도 아니면 워홀이라도 가야하는가?","2"
